AAL,AAPL,ADBE,ADI,ADP,ADSK,AKAM,ALXN,AMAT,AMGN,AMZN,ATVI,AVGO,BBBY,BIDU,BIIB,CA,CELG,CERN,CMCSA,COST,CSCO,CSX,CTRP,CTSH,DISCA,DISH,DLTR,EA,EBAY,ESRX,EXPE,FAST,FB,FOX,FOXA,GILD,GOOGL,INTC,JD,KHC,LBTYA,LBTYK,LRCX,MAR,MAT,MCHP,MDLZ,MSFT,MU,MXIM,MYL,NCLH,NFLX,NTAP,NVDA,NXPI,PAYX,PCAR,PYPL,QCOM,QVCA,ROST,SBUX,SIRI,STX,SWKS,SYMC,TMUS,TRIP,TSCO,TSLA,TXN,VIAB,VOD,VRTX,WBA,WDC,WFM,XLNX,YHOO,NDX
37.76,112.77,108.11,64.13500000000002,87.2,71.08,54.35,123.4,29.58,168.015,832.32,43.895,168.69999999999996,44.03,183.9,310.98,32.87,104.62,61.02,65.86,150.15,31.235,30.225,46.84,50.07,27.31,55.8,76.56,85.235,32.515,69.84,118.34,41.455,127.81,25.1,24.62,77.36,801.5499999999997,37.42,27.16,88.04,33.81,32.785,94.7,67.05,30.1458,61.22,43.16,57.095,17.76,39.53,37.87,38.04,102.3301,35.01,68.08,103.92,57.04,59.02,40.755,66.735,20.175,64.205,53.51,4.165,38.25,76.54,25.06,46.83,64.03444999999999,67.19,212.0,69.2199,37.79,29.2942,86.18,80.26999999999998,58.62,28.105,52.93,43.145,4852.47
37.59,112.66,108.055,64.0,86.95,71.1,54.41,122.85,29.53,167.33,830.52,43.895,168.31,43.96,183.52,309.98,32.805,104.28,60.79,65.72,149.86,31.155,30.205,46.915,49.95,27.2,55.47,76.36,85.18,32.445,69.72,118.0,41.3,127.57,25.01,24.545,77.22,800.5299999999999,37.34,27.23,87.72,33.73,32.73,94.72,66.99,30.04,61.12,43.05,56.98,17.7,39.48,37.735,37.95,101.91,34.79,67.84,103.79,56.8,58.77,40.59,66.57,20.15,64.03,53.505,4.17,38.07,76.34,25.015,46.72,63.911,67.14,211.93,69.12,37.56,29.22,85.76,80.04,58.3,28.06,52.86,43.0,4842.315
37.63,113.0,108.39,64.24,87.17,71.42,54.64,123.41,29.61,167.55,834.0299999999999,44.13,169.05,44.0,184.08,311.48,33.03,104.67,60.91,65.83,150.47999999999996,31.35,30.17,47.03,50.09,27.4,55.9,76.43,85.56,32.56,69.91,119.01,41.45,128.18,25.15,24.74,77.23999999999998,802.7899999999997,37.54,27.49,88.01999999999998,33.89,32.845,94.825,67.11,30.21,61.32,43.16,57.24,17.8,39.63,37.97,38.05,102.34,34.85,68.3,103.23,57.06,59.09,40.78,66.68,20.16,64.26000000000002,53.53,4.18,38.24,76.59,25.25,46.75,64.42,66.95,211.41,69.59,37.58,29.3,86.42,80.23999999999998,58.69,28.03,53.06,43.18,4858.999
37.96,113.1,109.25,65.1,87.4,72.4,54.97,126.48,29.86,168.22999999999996,839.02,44.36,173.32,45.01,184.43,313.11,33.21,106.24,61.27,65.69,149.94,31.6401,30.57,47.26,50.55,27.605,56.7275,76.15999999999998,85.575,32.23,70.52,118.92,42.06,128.665,25.27,24.795,77.9,807.37,37.94,27.61,87.65999999999998,34.16,33.11,96.255,67.22,30.35,62.115,43.26,57.798,17.95,40.06,38.3,37.62,105.39,35.225,68.40000000000002,103.87,56.73,59.51,40.62,67.16,20.175,64.96,53.7,4.19,38.56,77.90999999999998,25.29,46.6,65.34,67.38500000000002,213.05,70.37,38.01,29.14,88.14,80.5,58.97,28.025,53.37,43.365,4886.852
38.04,112.9499,109.25,65.02,87.23659999999998,72.62,55.09,126.24,29.95,168.09,839.965,44.43,173.43,45.02,184.45,311.0,33.31,105.75,61.19,65.75,150.33,31.64,30.575,47.23,50.9,27.665,56.49,75.92,85.53,32.255,70.53,118.8,42.0001,127.97,25.085,24.7,77.66899999999998,805.74,38.1665,27.88,87.68,34.17,33.1,96.39,67.285,30.46,62.4544,43.175,57.833,18.265,40.095,37.945,37.65,105.77,35.115,68.57,104.105,56.34,59.77,40.76,67.3,20.07,64.85,53.39,4.18,38.63,77.93,25.4,46.45,65.63,67.57,210.4,70.675,37.885,29.12,87.46,80.465,59.19,27.93,53.475,43.4,4883.747
38.02,113.0899,109.12,64.94,87.3375,72.7532,55.49,125.85,30.1,167.88,842.6024999999997,44.48,173.47999999999996,45.01,184.47,311.25,33.3,105.34,61.33,65.9528,150.35499999999996,31.62,30.72,47.29,51.24,27.69,56.33,75.39,85.54999999999998,32.24,70.43,118.84,42.01,128.37,25.1,24.725,77.36,807.185,38.14,27.97,87.57,34.11,33.05,96.16,67.51000000000002,30.595,62.38,43.15,57.955,17.88,40.06,37.93,37.88,105.72,35.11,68.2775,103.72,56.385,59.98,40.81,67.16,20.07,64.72,53.48,4.18,38.77,77.92,25.36,46.4,65.59,67.36,211.44,70.66,38.03,29.09,87.49333333333334,80.6466,59.25,27.985,53.489,43.62,4888.354
37.945,112.97,108.79,64.94,87.4,72.79,55.25,125.21666666666668,30.125,167.85,842.68,44.495,173.62,44.9,184.52,309.19,33.345,105.02,61.159,66.07250000000002,150.33,31.565,30.675,47.31,50.9647,27.71,56.3,75.34,85.59,32.25,70.36,119.05,41.945,128.175,25.08,24.695,77.31499999999998,805.4054999999997,38.13,27.7889,87.67,34.07,33.02,96.045,67.59990000000002,30.61,62.315,43.115,57.78,17.975,39.985,37.8722,38.04,105.72,35.055,68.11,103.71,56.55,59.925,40.76,67.1101,20.11,64.55,53.49100000000002,4.175,38.765,78.06,25.37,46.39,65.76000000000002,67.2,210.83,70.665,38.12,29.0758,87.32,80.53,59.5301,28.025,53.47,43.8,4883.014
37.965,113.07,108.81,64.89,87.509,72.93,55.54,125.87,30.125,167.63,843.6699999999997,44.559,173.46,44.94,184.08,309.79,33.34,104.98,61.285,66.0,150.41,31.64,30.71,47.39,50.82,27.73,56.265,75.53,85.54,32.19,70.42,119.1701,41.9,128.29,25.04,24.66,77.49519999999998,805.36,38.185,27.855,87.545,34.11,33.05,96.36000000000004,67.555,30.655,62.255,43.08,57.85,17.825,39.96,37.885,38.03,106.12,35.035,68.29,103.54,56.7859,59.84,40.57,67.145,20.08,64.52,53.54,4.18,38.67,78.04,25.38,46.18,66.03,67.35,210.51,70.79,37.94,29.02,87.48999999999998,80.86,59.58,27.99,53.5,43.75,4885.346
37.8,112.94,108.8,64.66,87.43999999999998,73.04,55.82,125.08,29.92,167.04,844.84,44.52,172.62,44.83,183.92,309.48,33.23,105.01,61.3,65.90000000000002,150.07,31.57,30.7,47.42,50.82,27.66,56.13,75.18,85.48,32.12,70.32,119.03,41.86,128.3,25.05,24.665,77.48999999999998,801.61,38.06,27.895,87.36,34.015,32.995,95.94,67.55,30.61,62.05,42.975,57.65,17.725,39.805,37.89,38.22,106.39,34.94,68.06,102.95,56.725,59.76,40.465,66.7944,20.01,64.48,53.35,4.175,38.58,77.57,25.335,46.03,65.89,67.33,209.62,70.5,37.77,29.07,87.4,80.43999999999998,59.39,27.965,53.36,43.57,4876.058
37.75,113.535,108.21,64.22,86.93,72.205,54.82,124.265,29.48,166.76,845.57,44.17,171.86,44.65,183.47,307.405,33.07,104.13,60.91,65.4559,149.71,31.27,31.0,47.58,50.95,27.57,55.62,76.29999999999998,84.93999999999998,31.94,70.19,117.96,41.96,128.785,25.01,24.625,76.65999999999998,802.51,37.7,27.665,87.23999999999998,34.09,32.955,98.25,67.12,30.45,61.91,42.82,57.43,17.62,39.58,36.9797,38.17,104.85,34.76,67.2,101.72,56.555,59.585,40.01,66.78,19.75,63.98,53.255,4.165,37.7,78.06,25.265,45.46,64.93,67.7,201.69,70.13,37.04,28.515,86.15,79.87999999999998,58.35,28.09,53.03,43.63,4862.72
38.145,113.51,108.56,64.47,87.43609999999998,72.1599,54.76,123.59,29.62,166.97999999999996,844.33,44.01,172.21,44.71,182.91,305.77,33.135,104.44,60.85,65.225,149.34,31.405,30.925,47.3,51.01,27.65,55.565,77.53,84.68,32.075,70.38500000000002,117.9,42.25,128.63,24.92,24.535,76.55079999999998,805.74,37.665,27.32,87.21,33.825,32.76,98.81,67.03,30.57,62.16,42.77,57.66,17.675,39.78,37.3,38.29,104.47,34.96,67.29,101.85,56.67,59.53,39.985,66.75,19.72,64.17,53.43,4.15,37.8125,78.59999999999998,25.3,45.64,64.71,68.09,201.93,70.38,36.855,28.61,86.36,80.01,57.96,28.505,53.3,43.54,4865.728
38.06,113.93,108.48,64.64,87.37999999999998,72.40999999999998,55.1,124.57,29.83,167.47999999999996,845.34,44.0,173.02,44.935,182.63,307.99,33.2175,104.92,61.05,65.48,149.68,31.465,30.86,47.02,51.24,27.79,55.38,77.90999999999998,84.28029999999998,32.14,70.73,118.34,42.4,128.88,25.07,24.69,76.54999999999998,805.6499999999999,37.96,27.2992,87.59,33.71,32.68,99.43,67.21,30.76,62.2,42.87,57.75,17.75,39.97,37.09,38.34,104.92,34.96,67.45,102.41,56.8,59.63,39.99,66.83,19.71,64.36,53.39,4.145,38.05,79.06,25.36,45.72,64.68,68.16,201.1865,70.67,36.905,28.6636,86.46,80.2,58.23,29.2,53.46,43.7,4877.718
37.97,114.13,108.645,64.62,87.54,72.51999999999998,55.27,123.53,29.815,167.11,844.8999999999999,43.92,172.97999999999996,44.97,182.14,307.225,33.2,104.43,60.95,65.725,149.35,31.47,30.835,47.21,51.31,27.8225,55.46,77.89,84.03,32.03,70.65000000000002,118.52,42.47,128.89,25.05,24.65,76.43999999999998,804.99,37.93,27.345,87.54999999999998,33.604,32.595,98.98,67.36,30.665,62.32,43.005,57.7599,17.725,39.94,36.55,38.39,104.97,34.94,67.25,101.7,56.75,59.66,39.9744,66.65000000000002,19.75,64.32,53.38,4.15,37.82,78.72,25.32,45.66,65.01000000000002,68.14,201.0778,70.7,36.88,28.61,85.96,80.04999999999998,57.81,29.08,53.31,43.59,4876.394
37.99,114.28,108.5,64.51000000000002,87.61,72.34999999999998,54.91,123.13,29.785,166.75,843.7,43.78,172.96,44.99,181.96,306.18,33.1,104.22,60.96,65.63,149.59,31.485,30.915,47.675,51.2,27.8,55.5,77.995,83.97,32.02,70.51000000000002,118.47,42.5,128.89,25.02,24.64,76.4,804.7799999999999,37.905,27.355,87.46,33.52500000000001,32.525,99.48,67.38,30.625,62.235,43.03,57.7001,17.645,39.8601,36.72,38.355,105.21,34.87,66.88,101.01,56.72,59.76,39.985,66.59,19.82,64.3,53.32,4.15,37.51,78.81,25.26,45.55,64.92,68.08,200.955,70.57,36.89,28.595,85.72,80.03,57.33,29.66,53.34,43.56,4873.4940000000015
38.06,114.135,108.43,64.73,87.54,72.51,54.86,122.91333333333334,29.865,166.78,842.64,43.96,173.8385,45.03,181.66,305.83,33.2,103.94,60.905,65.605,149.36,31.505,30.98,47.525,51.2,27.84,55.75,78.09749999999998,84.31,32.0548,70.27,118.49,42.48,128.645,24.995,24.595,76.29009999999998,803.89,38.03,27.325,87.5116,33.395,32.42,99.71,67.52,30.605,62.44,43.015,57.8,17.74,40.05,36.75,38.49,105.13,34.87,67.28,103.78,56.765,59.75,40.1499,67.75,19.74,64.37,53.33,4.15,37.77,79.04,25.275,45.505,64.98,68.14,200.76,70.84,36.76,28.545,85.12999999999998,80.28,57.7524,29.645,53.49,43.605,4875.918
38.17,113.89,108.56,64.74,87.56,72.83,54.86,122.89,29.89,166.9,841.6599999999999,43.99,174.19,45.06,181.52,305.99,33.24,104.03,60.86,65.41,149.47,31.48,31.06,47.59,51.21,27.84,55.59,78.09,84.58,32.14,70.35,118.53,42.73,128.74000000000004,24.905,24.53,76.21,803.08,38.07,27.4,87.48999999999998,33.44,32.43,100.19,67.51000000000002,30.5,62.58,43.01,57.74,17.73,40.07,36.84,38.64,105.07,34.79,67.34,103.49,56.74,59.76,40.18,67.54,19.69,64.37,53.14,4.155,37.81,79.34,25.3,45.5,64.84,68.16,201.0,70.97,36.62,28.55,84.96,80.29999999999998,58.06,29.33,53.43,43.68,4874.472
38.0,114.34,108.39,64.3875,87.37,72.29,54.94,123.76,29.895,167.253,841.02,44.38,174.595,45.26,181.06,303.06,33.135,104.02,60.9205,65.28,149.22,31.52,31.12,47.165,50.48,27.37,55.15,78.09999999999998,84.56,31.755,69.97,118.07,42.51,129.03,24.7367,24.345,75.73999999999998,801.1699999999997,38.135,27.04,87.21,32.39,31.44,100.7,67.24,30.34,62.21,42.84,57.905,17.565,40.03,35.99,38.63,105.86,34.86,67.58,103.21,56.45,59.66,39.97,68.1835,19.4,64.90000000000002,53.315,4.155,38.14,78.29,25.31,45.42,64.81,67.79640000000002,199.15,70.96,36.36,28.3,84.89,79.78,58.74,28.98,53.25,43.59,4871.054
37.652,114.15,108.4745,64.375,87.29,72.34999999999998,54.83,124.15,29.79,167.29,842.0000999999999,44.255,173.92,44.87,180.11,305.08,33.105,103.95,61.13,65.20350000000002,149.465,31.43,31.005,47.25,50.61,27.51,55.2,78.015,84.2,31.64,69.94,118.2175,42.35,128.66,24.75,24.41,75.39409999999998,800.81,38.041,27.03,87.18999999999998,32.525,31.62,100.04,67.13,30.1,62.08,42.74,57.78,17.515,40.04,35.77,38.55,105.61,34.7,67.19,102.525,56.41,59.22,39.9599,68.23,19.525,64.32,53.18,4.15,37.86,78.47,25.26,45.275,64.23,67.865,196.92,70.89,36.495,28.245,85.09,79.37,58.4529,29.08,53.33,43.49,4864.4659999999985
37.46,113.89,107.86,64.04,87.03,71.68,54.73,123.24,29.64,166.63,838.2999999999997,43.8,173.14,44.5499,179.1,303.3075,32.855,103.45,60.6,65.2,149.19,31.285,30.89,47.02,50.6103,27.31,54.985,77.68,83.48999999999998,31.495,69.88,117.65,42.275,128.7,24.63,24.3,75.13989999999998,797.73,37.88,26.85,86.98,32.5,31.55,99.88,66.91,29.94,61.74,42.505,57.51,17.4501,39.83,35.9,38.48,105.04,34.67,66.81,102.63,56.25,58.89,39.78,67.8386,19.455,64.15000000000002,53.05,4.135,37.78,77.82,25.16,45.06,63.8,67.68,196.992,70.58,36.28,28.185,84.76,79.42,58.36,28.89,53.09,43.22,4847.053
37.54,114.0544,108.23,64.16,87.2,71.74,54.85,123.45,29.71,166.81,841.0852999999997,43.77,174.21,44.4,179.62,303.225,32.885,103.61,60.85,65.345,149.24,31.385,30.96,47.12,50.65,27.3,55.04,77.87,83.62999999999998,31.495,69.85,118.25,42.29,128.88,24.66,24.345,75.185,799.2999999999997,38.04,26.97,87.18,32.54,31.61,100.5,67.05,29.97,61.96,42.57,57.66,17.6323,40.01,36.02,38.48,105.2223,34.77,66.934,102.7852,56.49,59.12,39.79,67.995,19.39,64.22,53.14,4.135,37.86,78.62999999999998,25.21,45.2,63.87,67.84,197.5809,70.85,36.4099,28.23,84.76,79.48,58.65,28.75,53.0,43.35,4857.375
37.79,114.15,108.53,64.33,87.39,72.05,54.91,123.99,29.74,167.15,841.8999999999999,43.94,174.44999999999996,44.31,179.93,303.82,33.0,103.7,61.015,65.465,150.02,31.5062,31.0,47.16,50.62,27.3,55.46,77.78,83.79,31.525,70.05,118.05,42.365,128.99000000000004,24.705,24.37,75.2,801.47,38.04,26.94,87.48,32.52,31.59,100.4,67.18,30.12,62.14,42.76,57.89,17.63,40.07,35.65,38.42,104.8,34.77,66.845,102.66,56.66,59.13,39.84,68.15000000000002,19.495,64.235,53.54,4.16,38.01,79.15999999999998,25.2,45.29,64.11,67.94,196.6423,70.93,36.395,28.3,84.81,79.98999999999998,58.88,29.02,53.08,43.34,4866.576
37.82,114.1111,108.695,64.415,87.36499999999998,72.09,54.9,125.02,29.745,167.4,840.11,43.895,174.35,44.29,179.52,305.16,33.01,104.08,61.11,65.41,150.11,31.48,31.045,47.16,50.545,27.175,55.54,77.90999999999998,83.67,31.555,70.04,117.96,42.32,129.01,24.695,24.375,75.1838,800.77,38.065,27.0,87.43,32.53,31.63,100.57,67.26000000000002,30.085,62.16,42.7499,57.865,17.63,40.22,35.73,38.505,105.1,34.73,66.89,102.67,56.61,59.035,39.965,68.12,19.425,64.34,53.56,4.155,37.9,79.47499999999998,25.205,45.29,64.05,68.03,196.5,71.04,36.27,28.265,85.42499999999998,79.97,58.98,28.91,52.985,43.29,4866.345
38.45,115.81,110.05,64.65000000000002,88.15999999999998,72.68,55.64,125.925,29.94,168.11,843.0299999999999,44.15,175.47,44.37,181.62,307.88,33.21,104.89,61.62,65.475,150.42,31.615,31.121,47.8,50.784,27.19,55.965,78.40999999999998,84.12,32.04,70.54,118.46,42.385,129.88,24.84,24.465,75.62999999999998,806.4099999999999,38.325,27.17,88.57,32.72,31.74,102.08,67.77,30.32,62.34,43.23,58.3,17.82,39.93,39.1525,38.515,103.43,34.99,67.28,103.01,56.98,59.14,39.905,68.33,19.66,64.77,53.53,4.17,37.8,80.4236,25.325,45.61,64.53,68.8,202.33,71.11,36.52,28.287,86.23999999999998,79.48999999999998,58.88,29.095,53.175,43.905,4900.751
38.48,116.29,109.555,64.5,87.875,72.36,55.2211,126.055,29.7,168.22999999999996,844.6,44.1553,175.13,44.61,181.63,307.05,33.175,104.91,61.63,65.825,150.38445000000004,31.595,30.895,47.86,50.68,27.24,55.92,77.93999999999998,84.15,31.955,70.63330000000002,119.375,42.0432,130.4,24.98,24.6293,75.84,809.6,38.195,27.48,88.45,32.83,31.805,101.9,67.77,30.37,62.14,42.94,58.295,17.745,39.65,38.85,38.54,103.93,34.935,66.94,102.43,56.7275,59.105,39.745,67.875,19.585,64.49,53.445,4.175,38.22,80.29,25.241,45.96,64.49,68.66,202.78,70.94,36.58,28.34,86.86500000000002,79.465,59.15,28.855,52.685,43.86,4903.847
38.47,116.37,109.5,63.96,87.76,72.29,55.488,126.37,29.565,168.25,843.4199999999997,44.165,174.145,44.3,181.77,306.26,33.01,104.77,61.8,65.85,150.36,31.48,30.855,48.29,50.6904,27.335,55.82899999999999,78.0,84.65,31.955,70.71,119.465,42.095,130.505,25.05,24.7,75.83,813.64,38.0,27.275,88.29999999999998,32.98,31.97,101.77,67.7,30.2,61.47,43.01,58.125,17.645,38.88,39.2,38.56,104.28,34.765,66.6201,102.135,56.66,58.5,39.9,67.308,19.52,64.26000000000002,53.46,4.165,37.76,79.76999999999998,25.235,46.0,64.52,68.51000000000002,200.43,70.56,36.615,28.375,86.87,79.68,59.0,28.825,52.36,43.875,4901.267
38.73,116.3125,109.35,63.9,87.73999999999998,72.26999999999998,55.45,126.55,29.505,168.42,843.96,44.05,174.88,44.2631,181.95,306.49,32.97,104.64,61.69,65.685,149.85,31.4746,30.8136,48.34,50.73,27.2,55.77,77.805,84.59999999999998,32.065,70.535,119.04,42.26,130.235,24.96,24.63,75.65,815.1,37.965,27.32,88.03,32.91,31.865,101.97,67.52,30.1,61.505,42.925,58.03,17.66,39.1,39.1364,38.43,104.16,34.88,66.74,102.42,56.8,58.58,39.82,67.185,19.475,64.25,53.47,4.155,37.83,80.08,25.19,45.83,64.54,68.64,202.27,70.38,36.445,28.32,86.405,79.51999999999998,59.17,28.755,52.19,43.8993,4898.902
38.88,116.5199,109.28,63.68,87.72,72.18,55.405,126.53,29.55,168.5,842.1801,43.94,174.7937,44.23,182.165,305.925,32.98,104.55,61.8,65.735,150.1655,31.485,30.79,48.335,50.59,27.06,55.68,77.87999999999998,84.84,32.065,70.49,118.89,42.245,130.54,24.95,24.625,75.65999999999998,816.14,37.925,27.39800000000001,88.31,32.9,31.8425,102.19,67.59,30.345,61.39,42.99,58.02,17.63,38.955,39.2,38.52,104.1511,34.92,66.88,102.37,56.76,58.48,39.84,67.205,19.46,64.21,53.41,4.1435,37.83,80.26999999999998,25.2,46.04,64.52,68.63,202.02,70.14,36.38,28.28,86.29419999999998,79.65999999999998,59.38,28.7,52.2,43.97,4900.213
38.85,116.59,109.41,63.55,87.935,72.32,55.485,126.27,29.505,168.4536,842.43,43.83,174.97999999999996,44.08,181.83,305.6675,32.965,104.62,61.84,65.81,150.4308,31.516,30.83,48.465,50.49,27.075,55.8,77.87999999999998,84.68,32.1,70.58,118.8492,42.22,130.61,24.995,24.675,75.68999999999998,817.14,37.935,27.315,88.391,32.78,31.745,102.3,67.51000000000002,30.36,61.3,43.06,58.1,17.565,38.715,39.005,38.462,103.82,34.88,66.87,102.6059,56.78,58.46,39.7948,67.18,19.405,64.22,53.42,4.135,37.84,80.28,25.205,46.16,64.69,68.67010000000002,202.13,70.03,36.36,28.25,86.34999999999998,79.76999999999998,59.28,28.7001,52.165,43.96,4902.226
38.89,116.06,109.24,63.35,87.76999999999998,72.21,55.31,126.05,29.38,168.31,841.71,43.79,174.77,43.93,181.49,304.59,32.96,104.27,61.79,65.78,150.28,31.47,30.83,48.16,50.45,27.04,56.0,77.92,84.73999999999998,31.95,70.57,118.77,42.12,130.24000000000004,25.0,24.71,75.48999999999998,814.1699999999997,38.02,27.3,88.5,32.82,31.73,102.15,67.39,30.3,61.31,43.04,58.04,17.5,38.67,38.87,38.48,103.33,34.69,67.1,102.83,56.67,58.51,39.86,67.25,19.32,64.2,53.3,4.135,37.97,80.15,25.25,46.15,64.6,68.51000000000002,200.95,69.93,36.26,28.26,85.98,79.65,59.26,28.77,52.21,43.92,4893.812
39.205,117.68,107.89,62.09,86.93,71.22,54.765,125.11000000000004,28.7593,166.54,834.11,43.14,171.68,43.315,179.31,299.79,32.68,102.72,60.93,65.32,150.0,31.325,30.68,47.26,50.18,26.725,55.34,77.23999999999998,83.745,31.73,69.74,118.11000000000004,41.415,129.7,24.92,24.64,74.8075,818.6499999999999,37.395,27.0,87.9384,32.4,31.43,100.47,66.85,29.77,60.13,42.57,57.695,16.74,37.93,38.855,38.18,101.17,34.26,66.33,101.404,56.26,57.89,39.53,66.165,18.98,64.03,52.98,4.105,35.29,79.90999999999998,25.14,45.76,63.94,68.1,199.02,68.99,35.85,28.205,84.67,78.28,57.16,28.58,51.57,43.305,4857.963
39.24,117.14,107.54,61.79,86.25,70.65000000000002,54.39,122.965,28.73,165.75,832.94,43.01,170.21,43.06,177.69999999999996,299.59,32.63,102.47,60.43,65.14,149.72,31.09,30.4993,46.86,49.84,26.575,55.36,77.01999999999998,83.57,31.54,69.54,117.31,40.87,128.942,24.86,24.565,74.40999999999998,811.51,37.175,26.8903,87.53,32.43,31.52,99.65,66.52,29.61,59.63,42.39,57.29,16.63,37.875,38.585,37.79,101.55,34.27,66.3,101.05,55.88,57.74,39.38,65.9546,18.845,63.8,52.84,4.09,35.89,78.83,25.075,45.5,63.51,67.84,200.45,68.54,35.97,28.01,82.78,78.15,56.96,28.44,51.44,43.05,4834.602
38.6707,116.88,107.75,62.34,86.4,70.76000000000002,54.365,122.88,28.83,165.53,833.1997,42.83,171.03,43.14,178.18,298.58,32.58,101.96,60.6089,65.17,150.56,31.1063,30.525,46.83,49.89,26.46,55.5,77.34999999999998,83.34999999999998,31.44,69.615,117.04,40.261,129.3,24.895,24.625,74.26999999999998,811.33,37.315,26.97,87.65899999999998,32.42,31.545,99.79,66.72,29.685,59.93,42.39,57.295,16.66,38.08,38.37,37.86,101.5672,34.12,66.78,101.115,56.05,57.61,39.33,66.08,18.865,63.945,53.04,4.105,35.35,79.68999999999998,25.1,45.6489,63.22,68.39,199.8729,68.71,36.09,28.09,82.43999999999998,78.28,57.15,28.38,51.35,43.035,4836.925
38.43,116.92,107.59,62.181,86.25,70.53,54.18,122.69,28.68,164.97999999999996,832.975,42.745,170.50099999999995,43.145,177.39,297.925,32.47,101.8,60.56,65.105,150.86,31.025,30.45,46.8,49.89,26.415,55.51,77.5,83.43999999999998,31.365,69.44,117.62,40.095,129.16,24.93,24.6977,74.179,811.39,37.06,26.87,87.43,32.36,31.48,99.32,66.67,29.67,59.69,42.275,57.14,16.719999999999995,37.985,38.365,37.96,100.87,34.015,66.425,101.07,55.98,57.59,39.28,65.84,18.88,63.99,53.02,4.09,35.17,79.34999999999998,25.08,45.56,63.47,68.40000000000002,200.48,68.39,35.73,27.94,82.23999999999998,77.98999999999998,56.63,28.42,51.285,42.97,4829.361
38.37,116.52,107.17,61.82,85.82,70.04,53.78,121.5815,28.35,163.81,830.565,42.67,170.0872,42.64,175.84,296.9,32.38,101.183,60.46,64.9264,150.56,30.885,30.34,46.52,49.71,26.345,55.16,77.29,83.34999999999998,31.205,69.07,117.19,39.95,128.41,24.79,24.53,73.6999,807.64,36.96,26.64,87.34,32.35,31.53,99.15,66.34,29.46,59.31,42.15,57.0,16.705,37.83,38.18,37.75,100.1601,33.91,65.85,101.38,55.81,57.29,39.11,65.6,18.77,63.56,53.02,4.085,35.04,78.835,24.865,45.38,63.305,68.0,199.94,68.25,35.44,27.83,81.21,77.84,56.17,28.24,50.87,42.55,4809.277
38.24,116.49,107.23,62.0954,86.0,70.09,54.05,122.2,28.72,164.77,829.533,42.85,171.42,42.715,176.6,299.01,32.4,101.81,60.57,64.985,151.02,30.935,30.455,46.69,49.98,26.42,55.09,77.26999999999998,83.37999999999998,31.41,69.2,117.6,39.88,128.87,24.77,24.555,73.84,810.1599999999999,37.14,26.65,87.29,32.31,31.51,99.68,66.40000000000002,29.435,59.5,42.225,57.11,16.835,37.98,38.44,37.97,100.6,34.0,66.04,101.88,56.01,57.275,39.185,66.02,18.82,63.675,52.93,4.085,35.01,79.48999999999998,25.0,45.52,63.49,68.42,199.83,68.64,35.62,27.82,81.78499999999998,77.92,56.65,28.47,51.06,42.72,4820.52
37.63,117.06,107.615,61.25,86.51,70.16,53.88,122.06,28.41,164.9875,834.31,42.98,168.77,42.95,177.4571,297.43,32.28,102.26,61.25,65.13,150.89,30.42,30.36,46.91,49.99,26.43,56.19,77.7,83.1999,31.315,69.05,118.91,39.28,129.065,24.84,24.61,74.04899999999998,810.0399999999997,36.98,26.76,87.32,32.57,31.77,97.95,66.8,29.63,58.88,42.22,56.57,16.88,37.75,38.32,37.76,102.16,34.005,65.86,101.15,55.99,57.23,39.36,65.65000000000002,18.97,64.5,53.045,4.095,35.591,78.59,24.725,45.74,63.25,68.33,202.93,68.28,35.52,27.88,82.585,78.37,57.335,28.82,49.73,42.57,4820.891
37.825,116.82,107.84,61.05,86.54999999999998,70.155,53.96,120.62,28.6,164.64,833.1599999999999,42.84,169.08,42.61,176.985,294.64,32.38,100.7,61.21,65.2193,151.1644,30.155,30.28,46.63,50.115,26.41,56.0,77.33,82.36,31.39,68.75,118.68,39.39,128.6199,24.7,24.51,73.54999999999998,809.6775,36.99,26.56,87.40999999999998,32.265,31.52,98.06,66.61,29.62,59.02,42.34,56.71,16.835,37.83,37.35,37.93,101.32,33.95,66.53,101.01,56.07,57.27,39.4,65.62,18.86,64.62,53.155,4.1,35.42,78.31499999999998,24.905,45.87,62.84,68.12,202.07,68.43,35.35,27.68,80.9,78.7,56.65,28.7252,49.74,42.445,4813.226
37.63,117.67,107.79,60.86,86.65999999999998,70.28,53.93,120.735,28.585,164.34,836.3999999999999,43.115,169.93,42.74,176.04,293.755,32.44,100.84,61.27,65.3,151.04,30.095,30.21,46.41,50.02,26.375,56.375,77.39,82.61,31.5,68.99,118.51,39.2,129.06,24.695,24.475,73.57,811.0449999999997,37.06,26.55,87.4667,32.31,31.54,98.04,66.62,29.725,58.75,42.34,57.0,16.91,37.77,37.3,37.955,101.13,33.965,66.57,101.41,56.14,57.5,39.56,65.9152,18.97,64.7699,53.1633,4.099,35.69,78.455,24.96,45.88,63.01,68.3,202.59,68.12,35.155,27.78,81.09,78.525,56.595,28.88,49.76,42.17,4823.327
