AAL,AAPL,ADBE,ADI,ADP,ADSK,AKAM,ALXN,AMAT,AMGN,AMZN,ATVI,AVGO,BBBY,BIDU,BIIB,CA,CELG,CERN,CMCSA,COST,CSCO,CSX,CTRP,CTSH,DISCA,DISH,DLTR,EA,EBAY,ESRX,EXPE,FAST,FB,FOX,FOXA,GILD,GOOGL,INTC,JD,KHC,LBTYA,LBTYK,LRCX,MAR,MAT,MCHP,MDLZ,MSFT,MU,MXIM,MYL,NCLH,NFLX,NTAP,NVDA,NXPI,PAYX,PCAR,PYPL,QCOM,QVCA,ROST,SBUX,SIRI,STX,SWKS,SYMC,TMUS,TRIP,TSCO,TSLA,TXN,VIAB,VOD,VRTX,WBA,WDC,WFM,XLNX,YHOO,NDX
38.23,114.15,108.408,64.67,87.5244,71.63,54.11,122.52,29.925,168.07,836.97,43.97,169.8401,43.88,185.9899,312.72,33.09,105.0396,61.28,66.01000000000002,150.22,31.465,30.49,47.2,50.35,27.34,55.83,76.54999999999998,85.45,32.6205,70.071,118.295,41.85,128.32,25.35,24.9,77.76,801.85,37.7699,27.55,88.5362,34.44,33.31,94.56,66.98,30.68,61.7362,43.84,57.29,17.82,40.01,37.84,37.67,103.185,35.38,69.06,103.77,57.17,59.14,40.61,67.07,20.235,64.405,53.73,4.185,38.62,76.75,25.124,47.01,64.27,67.53,210.2,69.69,37.725,29.59,86.84999999999998,81.31,58.8499,28.46,53.61,43.31,4878.855
38.46,114.17,108.596,64.81,87.87,71.81,54.25,123.28,29.89,168.18,836.6,44.015,170.09,44.229,186.585,312.58,33.11,105.31,61.54,66.19,150.4,31.61,30.515,47.18,50.42,27.335,55.91,77.22499999999998,85.56,32.79,70.39,118.79,41.95,128.32,25.365,24.92,77.81,802.19,37.85,27.65,88.65999999999998,34.58,33.44,94.7,67.21,30.725,61.935,43.905,57.49,17.835,40.0614,37.91,37.85,103.115,35.42,68.82,103.96,57.34,59.46,40.793,67.2,20.25,64.48,53.91,4.19,38.74,76.81,25.155,47.1,64.6,67.953,210.5,69.785,37.795,29.64,87.045,81.45359999999998,59.16,28.51,53.71,43.46,4886.617
38.43,114.05,108.51,64.78,87.7,71.665,54.27,123.16,29.905,168.07,834.34,43.99,169.87,44.26,186.425,312.82,33.135,105.31,61.56,66.125,150.32,31.55,30.49,47.05,50.27,27.45,55.97,76.9,85.59,32.605,70.21,118.71,41.98,128.06,25.36,24.9,77.87999999999998,801.0,37.805,27.5,88.62999999999998,34.61,33.46,94.56,67.23,30.665,61.85,43.84,57.47,17.85,40.045,37.97,37.86,102.505,35.42,68.7,103.899,57.25,59.47,40.835,67.07,20.23,64.66,53.91,4.195,38.78,76.995,25.155,47.03,64.43,67.965,210.56,69.75,37.87,29.57,87.06,81.29999999999998,59.245,28.55,53.71,43.34,4881.302
38.32,113.5601,108.155,64.53,87.43999999999998,71.57,54.18,122.92,29.83,167.9925,833.1803,43.97,169.24,43.87,185.92,311.77,32.97,104.885,61.37,65.955,150.08,31.43,30.42,46.9499,50.29,27.24,55.8,77.17,85.56200000000003,32.56,69.94,118.105,41.735,128.05,25.19,24.74,77.54,800.3999999999999,37.64,27.275,88.40999999999998,34.43,33.3,94.52,66.93,30.475,61.64,43.745,57.2025,17.8,39.91,37.92,37.8,102.153,35.23,68.56010000000002,104.0,57.175,59.31,40.74,66.96,20.18,64.35,53.75,4.19,38.47,76.65,25.13,47.03,64.07,67.64,210.8,69.51899999999999,37.73,29.45,86.64,81.14,59.05,28.44,53.5,43.29,4868.372
38.35,113.69,108.4,64.69,87.61,71.65000000000002,54.38,123.19,29.89,168.26,834.27,43.925,169.47,43.925,186.075,312.22,33.0,105.2267,61.42,66.12,150.03,31.48,30.4,47.0166,50.34,27.225,55.94,76.825,85.685,32.605,69.99,118.02,41.66,128.13,25.21,24.76,77.7,802.4199999999997,37.725,27.18,88.62999999999998,34.38,33.24,94.53,67.08,30.59,61.74,43.7275,57.245,17.83,39.98,38.0,37.9,102.285,35.24,68.795,104.8184,57.24,59.58,40.88,67.03,20.145,64.44,53.805,4.195,38.48,76.76999999999998,25.155,47.13,63.84,67.43,211.6618,69.63,37.77,29.59,86.72,80.75,58.77,28.315,53.58,43.345,4874.21
38.37,113.57,108.37,64.68,87.59999999999998,71.68,54.34,123.33,29.87,168.19999999999996,833.5,43.87,169.295,44.0,186.21,311.95,33.08,105.205,61.42,66.12,150.13,31.45,30.44,47.14,50.28,27.25,56.1,76.855,85.54,32.61,70.075,118.72,41.835,128.05,25.21,24.77,77.6303,802.0399999999997,37.69,27.35,88.46,34.28,33.15,94.865,67.06,30.45,61.75,43.7,57.29,17.78,39.96,37.89,37.82,102.67,35.24,68.72,104.57,57.25,59.7025,40.92,67.0,20.17,64.3714,53.76,4.195,38.4083,76.79,25.175,47.12,64.09,67.40000000000002,211.86,69.64,37.79,29.38,86.93999999999998,80.76,58.6678,28.28,53.52,43.3,4872.634
38.27,113.35,108.28,64.52,87.45,71.59,54.3,123.56,29.84,168.14,833.45,43.87,169.12,44.07,185.735,311.31,33.04,105.161,61.32,65.95,150.06,31.41,30.41,47.09,50.305,27.21,55.97,76.79999999999998,85.5596,32.58,69.98,118.745,41.78,128.06,25.17,24.73,77.65,802.055,37.6341,27.39,88.32,34.18,33.05,94.88,66.98,30.48,61.65,43.595,57.265,17.825,39.875,37.9,37.81,102.44,35.21,68.6209,104.49,57.14,59.617,40.9,67.06,20.19,64.39,53.72,4.19,38.3099,77.12999999999998,25.115,47.125,64.13,67.41,211.61,69.54,37.73,29.35,86.96,80.47249999999998,58.53,28.24,53.37,43.26,4868.343
38.25,113.2935,108.3617,64.51000000000002,87.54999999999998,71.605,54.374,123.67,29.78,168.09,834.5299999999999,43.88,169.09,43.93,185.63,311.24,33.09,105.13,61.21,65.8966,149.625,31.4,30.42,47.17,50.34,27.18,56.0,76.67,85.53499999999998,32.57,69.89,118.6,41.75,128.1401,25.1,24.64,77.58,803.7,37.5852,27.38,88.25499999999998,34.135,32.98,94.97,66.99,30.375,61.61,43.57,57.3,17.8101,39.82,37.89,37.8,102.15,35.175,68.56,104.295,57.24,59.53,40.86,66.975,20.16,64.16,53.66,4.18,38.3,76.84999999999998,25.125,47.04,64.18,67.21,211.6595,69.52,37.66,29.33,86.76999999999998,80.37999999999998,58.47,28.215,53.28,43.31,4867.542
38.22,113.365,108.31,64.45,87.59999999999998,71.42,54.35,123.59,29.775,168.175,835.3116999999999,43.93,169.02,44.01,185.17,311.0,33.13,105.11,61.22,65.955,149.7601,31.41,30.44,47.05,50.28,27.2,56.01,76.7,85.465,32.545,69.93,118.64,41.79,128.23,25.11,24.67,77.56,804.4099999999999,37.59,27.35,88.5,34.12,33.015,94.87,67.1,30.41,61.57,43.6,57.275,17.82,39.8,37.81,37.79,102.41,35.2475,68.475,104.08,57.33,59.33,40.85,67.0,20.19,64.265,53.68,4.185,38.49,76.78,25.145,47.01,64.22,67.3,212.36,69.54,37.75,29.37,86.825,80.48999999999998,58.63,28.2136,53.28,43.35,4869.851
38.2,113.46,108.29,64.48,87.62999999999998,71.47,54.45,123.57,29.77,168.09,834.68,43.89,169.07,44.04,185.2001,311.3525,33.11,105.02,61.19,66.0,150.31,31.425,30.48,47.085,50.32,27.29,55.99,76.72,85.39,32.55,70.09,118.55,41.7,128.39,25.165,24.715,77.54,804.32,37.61,27.385,88.43,34.18,33.08,94.90995,67.1334,30.405,61.56,43.5235,57.34,17.7943,39.84,37.84,37.84,102.65,35.275,68.45,104.0888,57.3784,59.37,40.91,67.045,20.2,64.32,53.69,4.19,38.5,76.84,25.095,47.09,64.195,67.42,212.657,69.51000000000002,37.87,29.37,86.97,80.62,58.67,28.26,53.185,43.35,4871.745
38.08,113.1,108.2,64.34,87.515,71.38,54.32,123.43,29.69,167.97999999999996,834.46,43.9199,168.76,44.0035,184.78,311.04,33.025,104.73,61.14,65.88,150.39,31.355,30.41,47.0,50.27,27.24,55.92,76.58,85.29,32.52,69.8962,118.68,41.57,128.36,25.15,24.705,77.445,803.63,37.5302,27.28,88.34,34.03,32.97,94.585,67.12,30.3911,61.46,43.4258,57.228,17.7101,39.72,37.79,37.81,102.8,35.19,68.33,104.05,57.31,59.02,40.95,66.895,20.15,64.24,53.62,4.18,38.36,76.75249999999998,25.105,47.06,64.17,67.39,213.0,69.34,37.83,29.3433,86.54,80.54999999999998,58.66,28.255,53.02,43.26,4864.4079999999985
37.8,112.9726,108.11,64.25,87.48359999999998,71.13,54.32,123.465,29.66,168.07,833.14,43.93,168.55,43.97,184.69,310.97,32.95,104.865,61.05,65.84,150.69,31.31,30.34,46.84,50.2,27.19,55.77,76.51999999999998,85.18999999999998,32.555,69.8775,118.5614,41.5295,128.18,25.12,24.675,77.43,802.6,37.485,27.19,88.2,33.89,32.85,94.57,67.0205,30.37,61.3,43.32,57.18,17.71,39.65,37.86,37.845,102.6406,35.185,68.28,103.89,57.28,58.85,40.83,66.8,20.135,64.24,53.555,4.17,38.27,76.54,25.03,47.01,64.2,67.33,212.39,69.28,37.65,29.3255,86.4,80.48999999999998,58.529,28.17,52.97,43.21,4859.2959999999985
37.62,112.925,108.03,64.14,87.31,71.08,54.28,123.13,29.62,167.975,831.7799999999999,43.88,168.58,43.85,183.98,310.42,32.91,104.66,61.02,65.71,150.17,31.26,30.3,46.66,50.04,27.15,55.63,76.25,85.2,32.49,69.8,118.14,41.53,127.86000000000004,25.07,24.58,77.41899999999998,800.84,37.425,27.0838,88.12,33.83,32.775,94.67,66.99,30.19,61.22,43.265,57.08,17.725,39.57,37.901,37.87,102.5189,35.06,68.15000000000002,103.7526,57.205,58.83,40.815,66.69,20.105,64.195,53.5,4.17,38.19,76.31,25.01,46.8,64.03,67.19,211.41,69.23,37.53,29.29,86.06,80.26,58.47,28.13,52.92,43.11,4851.185
37.75,112.98,107.96,64.14,87.18,71.1,54.33,123.33,29.57,167.96,832.26,43.8839,168.685,44.02,184.4195,310.78,32.875,104.61,61.0,65.76000000000002,150.19,31.24,30.17,46.86,50.02,27.21,55.71,76.622,85.14,32.525,69.85,118.255,41.5,127.7741,25.07,24.585,77.32,801.06,37.41,27.18,88.0775,33.84,32.78,94.82,67.05,30.12,61.25,43.24,57.05,17.74,39.555,37.92,37.92,102.329,35.09,68.0539,103.82,57.06,59.02,40.74,66.64,20.135,64.2175,53.51,4.165,38.2401,76.75,25.04,46.815,64.13,67.2733,211.31,69.225,37.61,29.32,86.26999999999998,80.31,58.59,28.165,53.0,43.11,4852.288
37.76,112.77,108.11,64.13500000000002,87.2,71.08,54.35,123.4,29.58,168.015,832.32,43.895,168.69999999999996,44.03,183.9,310.98,32.87,104.62,61.02,65.86,150.15,31.235,30.225,46.84,50.07,27.31,55.8,76.56,85.235,32.515,69.84,118.34,41.455,127.81,25.1,24.62,77.36,801.5499999999997,37.42,27.16,88.04,33.81,32.785,94.7,67.05,30.1458,61.22,43.16,57.095,17.76,39.53,37.87,38.04,102.3301,35.01,68.08,103.92,57.04,59.02,40.755,66.735,20.175,64.205,53.51,4.165,38.25,76.54,25.06,46.83,64.03444999999999,67.19,212.0,69.2199,37.79,29.2942,86.18,80.26999999999998,58.62,28.105,52.93,43.145,4852.47
37.739,113.0789,108.22,64.1753,87.34,71.23,54.41,123.37,29.57,168.0,832.27,43.945,168.78,44.105,184.33,310.7,32.93,104.65,61.045,65.92,150.17,31.265,30.3,46.97,49.99,27.365,55.72,76.17,85.25499999999998,32.54,69.86,118.36000000000004,41.5,127.8539,25.12,24.635,77.40899999999998,801.89,37.465,27.115,88.18,33.84,32.83,94.7,67.13,30.2,61.2561,43.23,57.101000000000006,17.8,39.6,37.8126,38.06,102.4,34.985,67.97,104.31,57.1,58.95,40.77,66.805,20.185,64.3,53.54,4.17,38.2,76.79999999999998,25.065,46.89,64.1,67.16,212.7636,69.295,37.795,29.305,86.31,80.36,58.5301,28.1,52.955,43.115,4855.914000000002
37.605,113.0428,108.2,64.115,87.1308,71.11,54.39,123.16,29.55,168.03,831.71,43.93,168.56,44.05,183.99,310.68,32.87,104.47,60.88,65.79,150.07,31.21,30.26,46.87,50.02,27.27,55.63,76.23,85.18999999999998,32.46,69.92,117.88,41.4,127.68,25.07,24.58,77.37,801.34,37.435,27.09,88.0,33.785,32.765,94.705,67.06,30.15,61.23,43.11,57.01,17.6762,39.53,37.7,37.97,102.18,34.88,67.94,103.9,56.99,58.85,40.73,66.7,20.13,64.2,53.4785,4.16,38.16,76.64,25.035,46.7,64.01000000000002,67.18,212.78,69.215,37.72,29.27,86.09,80.18,58.42,28.095,52.94,43.05,4849.806
37.749,112.992,108.335,64.17,87.14,71.18,54.395,123.23,29.585,167.89,831.9199999999997,44.00100000000001,168.6299,44.065,183.9691,310.54,32.87,104.435,60.94,65.83,150.13,31.225,30.28,46.96,50.03,27.265,55.64,76.3936,85.355,32.505,69.91,118.16,41.42,127.745,25.095,24.63,77.28,801.31,37.425,27.15,87.87,33.83,32.795,94.75,67.02,30.135,61.24,43.11,57.1,17.7,39.54,37.805,38.0,102.1355,34.85,67.94,103.99,57.02,58.98,40.73,66.76000000000002,20.17,64.2,53.55,4.165,38.19,76.39,25.04,46.75,64.02,67.21,212.6,69.26000000000002,37.6099,29.2799,86.04,80.185,58.43,28.0901,52.99,43.08,4851.9079999999985
37.59,112.66,108.055,64.0,86.95,71.1,54.41,122.85,29.53,167.33,830.52,43.895,168.31,43.96,183.52,309.98,32.805,104.28,60.79,65.72,149.86,31.155,30.205,46.915,49.95,27.2,55.47,76.36,85.18,32.445,69.72,118.0,41.3,127.57,25.01,24.545,77.22,800.5299999999999,37.34,27.23,87.72,33.73,32.73,94.72,66.99,30.04,61.12,43.05,56.98,17.7,39.48,37.735,37.95,101.91,34.79,67.84,103.79,56.8,58.77,40.59,66.57,20.15,64.03,53.505,4.17,38.07,76.34,25.015,46.72,63.911,67.14,211.93,69.12,37.56,29.22,85.76,80.04,58.3,28.06,52.86,43.0,4842.315
37.65,112.82,108.235,64.11,86.98999999999998,71.1862,54.42,123.04,29.555,167.3,831.48,43.99,168.47,43.91,183.69,310.53,32.885,104.48,60.81,65.77,150.05,31.195,30.21,46.93,50.01,27.23,55.6,76.48,85.4,32.46,69.755,118.165,41.33,127.71,25.05,24.585,77.21,801.5,37.39,27.15,87.81,33.81,32.795,94.82,67.03,30.11,61.21,43.06,57.0601,17.6977,39.49800000000001,37.685,38.01,102.09,34.85,68.0201,103.91,56.815,58.86,40.62,66.7034,20.145,64.105,53.545,4.17,38.1,76.34999999999998,25.06,46.705,63.975,67.16,211.2828,69.2362,37.59,29.25,86.07,80.09999999999998,58.27,28.04,52.92,43.05,4847.405
37.72,113.07,108.44,64.28,87.14,71.23,54.56,123.34,29.615,167.61,833.74,44.03,169.06,43.99,184.23,311.01,32.965,104.65,60.805,65.89,150.28,31.29,30.275,46.94,50.02,27.35,55.87,76.61,85.43,32.59,69.8434,118.31,41.465,128.05,25.13,24.69,77.32,803.08,37.4801,27.205,87.9214,33.96,32.95,95.12,67.12,30.13,61.37,43.1466,57.15,17.75,39.65,37.905,38.07,102.25,34.85,68.34,103.825,56.96,59.11,40.6514,66.84,20.16,64.2101,53.64,4.165,38.23,76.54999999999998,25.16,46.7,64.15000000000002,67.24,211.35,69.42,37.725,29.3125,86.34,80.2,58.52,28.06,53.1,43.17,4857.512
37.66,113.1,108.45,64.3438,87.26999999999998,71.42,54.73,123.52,29.575,167.57,834.7,44.11,169.28,44.035,184.21,311.226,33.05,104.75,60.94,65.92,150.68,31.355,30.25,47.02,49.965,27.43,55.96,76.705,85.57,32.635,69.845,118.75,41.475,128.11,25.165,24.73,77.39,803.81,37.53,27.34,88.09999999999998,33.95,32.925,95.095,67.15000000000002,30.245,61.46,43.235,57.21,17.86,39.695,38.0,38.11,102.34,34.84,68.41,103.61,57.055,59.16,40.71,66.89,20.19,64.32,53.675,4.17,38.32,76.6999,25.185,46.95,64.26000000000002,67.1,212.02,69.565,37.69,29.35,86.47,80.29,58.669,28.055,53.04,43.2,4862.746
37.63,113.0,108.39,64.24,87.17,71.42,54.64,123.41,29.61,167.55,834.0299999999999,44.13,169.05,44.0,184.08,311.48,33.03,104.67,60.91,65.83,150.47999999999996,31.35,30.17,47.03,50.09,27.4,55.9,76.43,85.56,32.56,69.91,119.01,41.45,128.18,25.15,24.74,77.23999999999998,802.7899999999997,37.54,27.49,88.01999999999998,33.89,32.845,94.825,67.11,30.21,61.32,43.16,57.24,17.8,39.63,37.97,38.05,102.34,34.85,68.3,103.23,57.06,59.09,40.78,66.68,20.16,64.26000000000002,53.53,4.18,38.24,76.59,25.25,46.75,64.42,66.95,211.41,69.59,37.58,29.3,86.42,80.23999999999998,58.69,28.03,53.06,43.18,4858.999
37.355,112.9,108.76,64.67,87.54,71.88,54.99,124.62,29.77,167.78,838.1699999999997,44.15,171.59799999999996,44.58,184.97,311.135,33.1438,105.32,61.17,66.13500000000002,150.44,31.57,30.405,47.56,50.19,27.38,56.43,75.96,85.31,32.315,70.45,119.38,41.74,128.5,25.22,24.745,77.4,807.69,37.83,27.365,87.79,34.0,32.93,95.325,67.31,30.39,61.86,43.37,57.64,17.55,39.97,38.05,36.5,104.53,35.21,68.96,103.3612,57.155,59.2,40.54,66.92,20.17,64.73,53.719,4.18,38.22,77.09,25.3099,46.8,64.97,67.54,212.32,70.09,37.79,29.1,86.36,80.37,58.65,28.1452,53.44,43.37,4876.608
37.58,113.29,108.86,64.84,87.67,72.08,54.93,125.22,29.82,167.83,839.83,44.23,171.92,44.8,184.79,311.69,33.155,105.85,61.13,66.045,150.25,31.55,30.41,47.47,50.465,27.413,56.43,76.39,85.07,32.1,70.37,118.87,41.75,128.45,25.19,24.715,77.51999999999998,806.9099999999999,37.8,27.685,88.0,34.09,33.05,95.9797,67.33,30.405,61.82,43.33,57.59,17.675,40.07,38.1,37.17,104.3989,35.18,68.94,103.94,56.94,59.53,40.465,66.96,20.19,65.25,53.665,4.175,38.17,77.31,25.375,46.61,65.14,67.5,212.83,70.15000000000002,37.83,29.06,86.93,80.46,58.71,28.05,53.4,43.425,4880.684
37.72,113.24,109.05,64.95,87.47,72.21,55.07,126.0,29.915,168.22,839.33,44.28,172.41,45.0,184.67,312.785,33.2,106.24,61.22,65.88500000000002,150.11,31.595,30.425,47.2725,50.49,27.5,56.74,76.47499999999998,85.17499999999998,32.215,70.43,118.94,41.99,128.525,25.28,24.815,77.97,807.68,37.86,27.65,87.79999999999998,34.3,33.23,96.33,67.40000000000002,30.38,62.06,43.28,57.6301,17.841999999999995,40.09,38.39,37.51,104.58,35.23,68.59,104.05,56.9,59.51,40.67,67.05,20.165,65.09,53.68,4.185,38.4479,77.71,25.295,46.65,65.23,67.286,212.5795,70.25,38.08,29.0599,87.22499999999998,80.5,58.7343,28.05,53.35,43.49,4884.903
37.96,113.1,109.25,65.1,87.4,72.4,54.97,126.48,29.86,168.22999999999996,839.02,44.36,173.32,45.01,184.43,313.11,33.21,106.24,61.27,65.69,149.94,31.6401,30.57,47.26,50.55,27.605,56.7275,76.15999999999998,85.575,32.23,70.52,118.92,42.06,128.665,25.27,24.795,77.9,807.37,37.94,27.61,87.65999999999998,34.16,33.11,96.255,67.22,30.35,62.115,43.26,57.798,17.95,40.06,38.3,37.62,105.39,35.225,68.40000000000002,103.87,56.73,59.51,40.62,67.16,20.175,64.96,53.7,4.19,38.56,77.90999999999998,25.29,46.6,65.34,67.38500000000002,213.05,70.37,38.01,29.14,88.14,80.5,58.97,28.025,53.37,43.365,4886.852
37.86,112.886,109.11,65.02,87.21,72.26999999999998,55.04,125.91,29.89,167.755,839.3999999999999,44.49,173.923,44.84,184.1899,311.6,33.2,105.6385,61.16,65.665,150.25,31.55,30.54,47.165,50.47,27.61,56.628,76.15999999999998,85.605,32.18,70.34,118.79,41.93,128.32,25.16,24.68,77.62,806.84,37.91,27.665,87.71,34.02,32.96,96.2908,67.18,30.35,62.3,43.18,57.69,18.135,40.05,38.08,37.8,105.95,35.14,68.45,103.83,56.54,59.66,40.67,67.18,20.1,65.04,53.52,4.19,38.48,77.9,25.285,46.49,65.40000000000002,67.39,211.75,70.49,37.97,29.06,87.76999999999998,80.40999999999998,59.13,27.9856,53.36,43.29,4880.5459999999985
37.92,112.92,109.14,65.12,87.14,72.42,55.09,125.92,29.905,167.8662,838.6699999999997,44.41,173.79,45.01,183.6,311.04,33.22,105.82,61.09,65.7,150.36,31.605,30.58,47.135,50.72,27.67,56.665,76.09999999999998,85.61,32.255,70.40000000000002,118.88,41.93,128.17,25.13,24.65,77.59999999999998,805.85,37.91,27.74,87.48999999999998,34.13,33.05,96.25,67.17,30.37,62.41,43.155,57.72,18.065,40.03,37.9701,37.7936,105.8316,35.17,68.44,103.98,56.435,59.69,40.55,67.215,20.065,65.15000000000002,53.41,4.185,38.626,77.92,25.275,46.35,65.465,67.51000000000002,211.4596,70.58,37.95,29.1,87.67,80.23999999999998,59.2,27.96,53.39,43.27,4879.52
37.93,113.03,109.22,64.99,87.26529999999998,72.48999999999998,55.1,125.48,29.98,167.76,840.105,44.525,173.33,45.115,184.08,311.07,33.29,105.76,61.12,65.87,150.41,31.63,30.615,47.2,50.99,27.7,56.39,75.93,85.62999999999998,32.29,70.38,118.5,42.0,128.19,25.09,24.65,77.65999999999998,806.5499999999997,37.99,27.925,87.59999999999998,34.15,33.05,96.37,67.16,30.37,62.4,43.16,57.81,18.2,40.065,37.84,37.64,105.9629,35.195,68.42,104.055,56.37,59.72,40.75,67.24,20.06,65.02,53.35,4.185,38.71,77.82,25.395,46.39,65.63,67.46,210.605,70.65000000000002,37.92,29.1,87.51,80.43999999999998,59.19,27.93,53.4,43.35,4883.133
38.04,112.9499,109.25,65.02,87.23659999999998,72.62,55.09,126.24,29.95,168.09,839.965,44.43,173.43,45.02,184.45,311.0,33.31,105.75,61.19,65.75,150.33,31.64,30.575,47.23,50.9,27.665,56.49,75.92,85.53,32.255,70.53,118.8,42.0001,127.97,25.085,24.7,77.66899999999998,805.74,38.1665,27.88,87.68,34.17,33.1,96.39,67.285,30.46,62.4544,43.175,57.833,18.265,40.095,37.945,37.65,105.77,35.115,68.57,104.105,56.34,59.77,40.76,67.3,20.07,64.85,53.39,4.18,38.63,77.93,25.4,46.45,65.63,67.57,210.4,70.675,37.885,29.12,87.46,80.465,59.19,27.93,53.475,43.4,4883.747
37.995,113.087,109.11,65.09,87.33,72.65999999999998,55.25,125.99,30.01,167.99,839.75,44.47,173.67,45.0,184.48,311.115,33.33,105.48,61.27,65.8393,150.32,31.645,30.6,47.2636,51.04,27.66,56.45,75.65999999999998,85.58929999999998,32.24,70.5268,118.7,42.01,128.01,25.04,24.67,77.59,805.58,38.25,28.0599,87.82,34.17,33.105,96.39,67.41,30.495,62.52,43.17,57.865,18.0363,40.11,38.03,37.6,105.64,35.14,68.5,104.06,56.37,59.9,40.8592,67.26000000000002,20.07,64.81,53.4,4.175,38.6,78.04999999999998,25.4,46.46,65.54,67.61,210.565,70.73,37.85,29.15,87.57,80.43999999999998,59.15,27.98,53.48,43.41,4885.18
38.09,113.03,109.0,65.05,87.29999999999998,72.83,55.23,126.44,30.04,167.9,840.72,44.5,173.9,45.05,184.71,311.3035,33.325,105.45,61.27,65.90000000000002,150.33,31.645,30.672,47.29,51.22,27.695,56.395,75.34,85.37999999999998,32.26,70.47,118.84,41.98,128.25,25.07,24.69,77.589,805.64,38.195,27.99,87.7601,34.16,33.0925,96.185,67.49,30.55,62.49,43.15,57.9,17.945,40.085,37.96,37.8,105.7,35.14,68.38,103.9752,56.345,59.905,40.815,67.19,20.06,64.90000000000002,53.425,4.18,38.77,78.01999999999998,25.42,46.46,65.475,67.49,210.8,70.74,37.96,29.14,87.62999999999998,80.5,59.21,28.03,53.5,43.47,4886.698
38.08,113.0501,109.235,65.06,87.40999999999998,72.87999999999998,55.39,126.27,30.065,167.99,842.57,44.555,173.62,45.01,184.81,311.7975,33.355,105.63,61.48,65.97,150.38,31.66,30.71,47.32,51.32,27.71,56.36,75.17,85.64,32.275,70.47,118.895,42.05,128.43,25.11,24.74,77.61,806.73,38.22,27.86,87.67,34.16,33.089,96.16,67.53,30.575,62.47,43.13,57.955,17.95,40.08,37.995,37.87,105.63,35.12,68.41,103.93,56.51,59.96,40.8889,67.1767,20.09,64.81,53.51,4.18,38.77,77.98999999999998,25.4,46.49,65.52,67.43,211.6,70.66,38.055,29.14,87.86,80.48,59.3,28.0,53.49,43.57,4890.474
38.02,113.0899,109.12,64.94,87.3375,72.7532,55.49,125.85,30.1,167.88,842.6024999999997,44.48,173.47999999999996,45.01,184.47,311.25,33.3,105.34,61.33,65.9528,150.35499999999996,31.62,30.72,47.29,51.24,27.69,56.33,75.39,85.54999999999998,32.24,70.43,118.84,42.01,128.37,25.1,24.725,77.36,807.185,38.14,27.97,87.57,34.11,33.05,96.16,67.51000000000002,30.595,62.38,43.15,57.955,17.88,40.06,37.93,37.88,105.72,35.11,68.2775,103.72,56.385,59.98,40.81,67.16,20.07,64.72,53.48,4.18,38.77,77.92,25.36,46.4,65.59,67.36,211.44,70.66,38.03,29.09,87.49333333333334,80.6466,59.25,27.985,53.489,43.62,4888.354
37.99,113.08,108.99,65.03,87.4,72.67,55.37,126.065,30.085,167.89,843.37,44.5401,173.72999999999996,44.85,184.24,310.65,33.285,105.35,61.22,66.05,150.34,31.595,30.73,47.34,51.235,27.695,56.29,75.56,85.47,32.235,70.43,118.78,42.0136,128.16,25.07,24.695,77.385,806.5757999999997,38.141,27.9289,87.57,34.11,33.05166666666667,96.07,67.53,30.64,62.395,43.15,57.8499,17.955,40.02,37.93,37.9,105.65,35.14,68.3728,103.9,56.46,59.99,40.75,67.175,20.07,64.66,53.52,4.18,38.77,78.11,25.36,46.44,65.71,67.27500000000002,211.67,70.675,38.055,29.07,87.59999999999998,80.65999999999998,59.24,27.99,53.5348,43.68,4887.460999999998
37.87,113.0944,108.94,64.99,87.37999999999998,72.71,55.29,125.605,30.07,167.93,843.02,44.48,173.44999999999996,44.895,184.6,309.78333333333336,33.32,105.1252,61.2595,66.03,150.565,31.595,30.66,47.25,51.27,27.665,56.35,75.36,85.53,32.25,70.31010000000002,118.83,41.97,128.15,25.06,24.675,77.34,806.5562499999999,38.095,27.7899,87.61,34.06,33.007400000000004,95.965,67.52500000000002,30.63,62.385,43.135,57.86,18.0,39.99,37.98,38.0,105.6137,35.125,68.26000000000002,103.9,56.42,59.965,40.76,67.12,20.08,64.7,53.51,4.175,38.76,78.09,25.4,46.36,65.76000000000002,67.22,211.19,70.65000000000002,38.09,29.09,87.29,80.61,59.375,28.05,53.51,43.74,4885.759
37.9,113.008,108.82,64.96,87.39,72.71,55.275,125.55,30.12,167.77,843.38,44.455,173.51,44.89,184.48,309.64,33.3,105.09,61.18,66.09,150.44999999999996,31.575,30.63,47.3,51.025,27.68,56.26,75.29999999999998,85.5,32.255,70.27,119.01,41.97,128.139,25.075,24.69,77.29999999999998,806.25,38.12,27.795,87.59,34.05,33.01,96.12,67.615,30.615,62.28,43.1,57.73,18.02,39.955,37.9,38.022,105.6077,35.09,68.18,103.85,56.52,59.91,40.785,67.11,20.065,64.555,53.48,4.175,38.85,78.03,25.36,46.345,65.74,67.24,210.9,70.6,38.065,29.04,87.36,80.53,59.58,28.01,53.48,43.78,4883.946
