AAL,AAPL,ADBE,ADI,ADP,ADSK,AKAM,ALXN,AMAT,AMGN,AMZN,ATVI,AVGO,BBBY,BIDU,BIIB,CA,CELG,CERN,CMCSA,COST,CSCO,CSX,CTRP,CTSH,DISCA,DISH,DLTR,EA,EBAY,ESRX,EXPE,FAST,FB,FOX,FOXA,GILD,GOOGL,INTC,JD,KHC,LBTYA,LBTYK,LRCX,MAR,MAT,MCHP,MDLZ,MSFT,MU,MXIM,MYL,NCLH,NFLX,NTAP,NVDA,NXPI,PAYX,PCAR,PYPL,QCOM,QVCA,ROST,SBUX,SIRI,STX,SWKS,SYMC,TMUS,TRIP,TSCO,TSLA,TXN,VIAB,VOD,VRTX,WBA,WDC,WFM,XLNX,YHOO,NDX
35.55,112.71,107.47,63.23,88.47,71.67,52.25,127.22,29.66,174.8,805.75,44.36,166.65,43.5,191.72,312.58,32.63,109.43,62.75,67.15000000000002,152.53,31.34,29.64,46.02,54.41,26.09,53.91,80.09,84.26,32.07,71.34,109.91,40.44,127.96,24.49,23.93,81.37,814.96,37.19,26.84,88.83,34.43,33.4,91.78,68.44,31.97,60.64,43.16,57.43,17.48,39.0,42.06,37.42,95.94,35.66,64.95,83.9,59.91,57.93,40.07,62.75,19.95,64.26000000000002,54.43,4.205,36.46,74.76999999999998,25.04,47.29,61.87,68.36,207.45,68.98,35.5,29.15,90.63,82.04999999999998,55.93,28.52,53.12,42.8,4858.895
35.39,113.07,106.93,62.24,88.09,71.25,51.9,125.56,29.385,173.29,800.01,44.19,165.03,42.69,188.66,310.27,32.42,107.97,62.08,66.365,151.88,30.835,29.54,45.63,53.79,25.979,53.415,79.62999999999998,83.45,31.88,71.015,108.92,40.195,127.04,24.24,23.72,80.61499999999998,804.7899999999997,36.65,26.46,88.31,33.84,32.88,91.37,68.31,31.58,60.33,42.73,56.92,17.255,38.7399,41.53,36.93,94.405,35.44,63.89,83.03499999999998,59.68,57.43,40.29,61.98,19.86,63.93,54.005,4.16,36.74,73.54,24.895,46.965,61.76,68.12,210.52,68.54,35.2,28.865,89.72,81.40999999999998,56.56,28.645,52.8137,42.39,4821.71
35.35,113.091,107.18,62.53,88.21,71.45,52.04,126.02,29.52,173.6995,802.83,44.2982,166.14,42.59,188.98,310.41,32.475,107.77,61.95,66.13,151.53,30.955,29.71,45.665,53.98,25.965,53.84,79.51999999999998,84.15999999999998,31.78,71.45,109.22,40.34,127.6,24.24,23.71,80.28,805.7115999999999,36.85,26.54,88.34999999999998,33.83,32.84,91.32,68.04,31.7,60.47,42.81,56.99,17.399899999999995,38.79,41.51,36.64,94.67,35.71,64.17,83.39,59.66,57.61,40.1501,62.09,19.86,64.11,54.04,4.17,37.061,73.98999999999998,24.935,46.99,61.74,68.25,209.4882,68.63500000000002,35.12,28.97,89.8225,81.07,56.62,28.662,52.79,42.47,4828.738
35.22,113.03,107.25,62.55,88.295,71.5,51.955,125.26,29.55,173.44999999999996,802.5499999999997,44.27,166.885,42.565,188.76,309.47,32.5075,107.39,61.97,66.04,151.56,31.0899,29.815,45.67,53.93,26.065,53.82,79.59999999999998,84.18,31.85,71.015,108.92,40.32,127.49,24.285,23.765,79.98,804.5199,36.785,26.55,88.3438,33.91,32.9,91.48,67.82,31.68,60.65,42.83,57.0,17.44,38.82,41.62,36.1,94.32,35.44,64.31,83.62,59.69,57.67,40.38,62.19,19.82,63.73,53.975,4.175,37.1,73.96,24.935,46.94,61.77,68.01000000000002,208.35,68.63,35.16,29.07,89.48,81.07,56.91,28.62,52.735,42.63,4825.813
35.35,112.98,107.04,62.52,88.04,71.41,51.83,124.87,29.49,173.24,802.14,44.13,166.84,42.425,188.32,309.2425,32.465,107.11,61.85,65.83,151.17,31.09,29.79,45.8,53.91,25.94,53.79,79.62,84.07,31.795,70.7,108.88,40.26,127.21,24.22,23.68,80.07,802.7,36.68,26.55,88.22,33.68,32.69,91.23,67.69,31.62,60.69,42.71,56.95,17.51,38.8,41.63,36.3776,94.48,35.215,64.46,83.34999999999998,59.665,57.59,40.26,62.2446,19.83,63.69,53.93,4.17,36.96,73.935,24.92,46.95,61.8,67.95,208.26,68.54,35.06,29.05,89.01999999999998,81.09,56.8495,28.65,52.65,42.46,4819.981
35.26,112.94,107.18,62.5552,88.11,71.33,51.81,124.56,29.42,173.32499999999996,800.9067999999999,44.09,167.0,42.31,187.9555,310.49,32.46,107.15,62.0,65.99,151.19,31.06,29.815,45.64,54.0101,25.99,53.93,79.76999999999998,84.09,31.775,70.725,108.765,40.305,127.19,24.245,23.701,80.48999999999998,801.63,36.63,26.47,88.12999999999998,33.59,32.63,91.31,67.68,31.615,60.72,42.71,56.903,17.53,38.819,41.601000000000006,36.3,94.27,35.18,64.49,83.4041,59.67,57.59,40.3,62.205,19.9,63.75,53.965,4.18,37.03,73.84999999999998,24.935,47.01,61.82,68.1354,208.55,68.61,35.06,29.08,89.0,80.9,57.2099,28.58,52.77,42.32,4819.255
35.245,113.029,107.18,62.69,88.25,71.39,51.9,124.65,29.415,173.46,800.3999999999999,43.995,167.06,42.295,187.675,310.18,32.492,106.88,62.1,66.095,151.22,31.075,29.785,45.61,54.15,26.08,53.77,79.98999999999998,84.15,31.745,70.715,108.86,40.37,127.35,24.2,23.66,80.53499999999998,801.37,36.7201,26.53,88.37999999999998,33.516,32.55,91.35,67.62,31.555,60.71,42.7799,56.935,17.5587,38.9,41.72,36.2989,94.35,35.37,64.48,82.98999999999998,59.81,57.65,40.39,62.315,19.915,63.83,53.97,4.17,37.363,73.81,24.925,46.99,61.8,68.44,208.71,68.57,35.0,29.0799,88.73999999999998,80.87999999999998,57.435,28.7041,52.86,42.268,4821.613
35.05,112.87,107.37,62.61,88.36,71.51000000000002,51.88,124.57,29.381,173.565,800.51,44.1748,166.97999999999996,42.48,187.31,310.06,32.52,106.82,62.11,66.14,151.2476,31.105,29.77,45.585,54.16,26.02,53.88,79.95,84.18999999999998,31.725,70.68,108.7403,40.39,127.5,24.205,23.7,80.62999999999998,802.9199999999997,36.71,26.525,88.72,33.389,32.45,91.3,67.69,31.54,60.685,42.855,57.005,17.54,38.875,41.7036,36.28,94.2479,35.35,64.52,82.97,59.88,57.65,40.37,62.38,19.92,64.0048,54.055,4.185,37.325,73.61,24.92,47.05,61.79,68.65000000000002,208.655,68.62,34.9899,29.11,88.78,80.93,57.37,28.67,52.86,42.22,4823.926
34.935,112.88,107.11,62.425,88.23449999999998,71.27,51.71,124.63,29.315,173.205,798.8999999999999,44.11,166.31599999999997,42.5045,187.731,309.88,32.48,106.51,61.91,65.9055,151.13,31.02,29.77,45.565,54.0,26.03,53.89,79.933,83.921,31.665,70.55,108.65,40.2844,127.46,24.235,23.69,80.5152,801.95,36.6975,26.51,88.429,33.34,32.38,91.27,67.56,31.4501,60.54,42.8,56.9955,17.469999999999995,38.77,41.5301,36.29,94.091,35.19,64.33,82.62,59.825,57.53,40.3,62.1836,19.94,64.02,53.995,4.175,37.0234,73.28,24.915,46.965,61.77,68.63,209.13,68.42,34.95,29.0521,88.64,80.64,57.0078,28.665,52.675,42.2,4817.351
34.9,113.0,107.23,62.54,88.23999999999998,71.19,51.77,124.24,29.33,173.03,798.18,44.1,166.315,42.27,187.48,308.89,32.495,106.01,61.8,65.825,151.121,31.055,29.8099,45.46,54.095,26.045,53.84,79.89499999999998,83.72,31.62,70.68,108.66,40.165,127.332,24.24,23.66,80.54,801.2299,36.76,26.51,88.54999999999998,33.41,32.47,91.29,67.5,31.44,60.52,42.81,57.03,17.440999999999995,38.79,41.3648,36.4,94.115,35.2,64.415,82.61,59.83,57.42,40.34,62.28,19.955,63.94,54.05,4.175,37.185,73.15,24.91,46.99,61.75,68.75,209.06,68.47,34.94,29.0899,88.15,80.59,56.89,28.705,52.6,42.17,4816.287
34.95,112.91,107.38,62.5,88.36,71.26000000000002,51.88,125.03,29.341,173.61,798.0411,44.17,166.438,42.36,188.31,309.59,32.505,106.455,62.06,65.87,151.56,31.085,29.85,45.6,54.1201,26.09,53.75,79.98,83.78,31.6201,70.7,108.88,40.28,127.53,24.255,23.69,80.5492,801.605,36.75,26.52,88.68,33.45,32.51,91.33,67.5,31.4,60.56,42.85,57.0744,17.42,38.8,41.51,36.69,94.4,35.07,64.51000000000002,82.71,59.93,57.475,40.33,62.29,19.915,64.07,54.129,4.175,37.08,72.9899,24.935,46.98,61.86,68.88,208.9489,68.57,34.95,29.1258,88.56,80.68999999999998,56.75,28.67,52.625,42.36,4820.678
34.9947,112.85,107.3,62.505,88.32,71.18,51.86,124.74,29.325,173.37,798.4249999999997,44.11,166.66,42.3,188.49,309.74,32.505,106.31,62.02,65.76000000000002,151.32,31.075,29.795,45.51,54.08,26.1,53.69,80.2,83.67,31.66,70.6872,108.965,40.19,127.66,24.29,23.71,80.54,801.8689,36.715,26.495,88.48,33.19,32.32,91.09,67.245,31.33,60.494,42.7725,56.96,17.365,38.79,41.4,36.74,94.64,35.075,64.47,82.64,59.805,57.37,40.29,62.365,19.885,63.96,54.21,4.16,37.115,72.87,24.91,46.91,61.865,68.83,208.52,68.5,34.92,29.12,88.50499999999998,80.67,56.79,28.645,52.57,42.43,4818.4209999999985
35.04,112.98,107.55,62.475,88.39,71.22,51.73,124.84,29.36,173.79,799.44,44.07,166.83,42.27,188.5,310.0,32.5092,106.3,62.02,65.835,151.44999999999996,31.115,29.745,45.55,54.105,26.115,53.78,80.235,83.71,31.645,70.68,109.04,40.19,127.47,24.3,23.73,80.58,802.5,36.715,26.465,88.67,33.26,32.385,91.27,67.055,31.315,60.58,42.805,57.03,17.37,38.7699,41.2101,36.68,94.76,35.165,64.4899,82.54999999999998,59.79,57.32,40.4,62.495,19.9,63.9,54.16,4.165,37.14,72.97,25.025,46.91,61.9099,69.03,208.81,68.52,34.84,29.0757,88.4,80.73999999999998,56.86,28.705,52.57,42.32,4821.712
34.93,112.88,107.26,62.28,88.18999999999998,71.08,51.76,124.51,29.35,173.53,799.1599999999999,43.98,166.69,42.21,188.86,309.82,32.45,106.31,61.94,65.81,151.19,31.07,29.71,45.55,54.15,26.16,53.97,80.0,83.5,31.67,70.63,109.09,40.2,127.31,24.31,23.79,80.62,802.6499999999999,36.65,26.54,88.53,33.25,32.32,91.41,67.15000000000002,31.28,60.47,42.72,56.93,17.36,38.65,41.18,36.72,94.56,35.18,64.34,82.53,59.68,57.19,40.34,62.31,19.86,63.76,54.04,4.165,37.2,72.82,24.96,46.92,61.89,68.77,208.99,68.42,34.84,29.07,88.29,80.68,57.01,28.65,52.58,42.29,4818.6
35.91,112.765,107.8,62.78,88.84999999999998,71.40000000000002,52.73,125.475,29.42,171.68,808.49,44.09,168.14700000000005,42.59,191.86,311.0,32.56,107.131,62.25,66.2,150.67,31.33,29.79,46.13,54.57,26.06,54.61,80.06,84.46,32.02,70.91,111.735,40.273,128.15,24.61,24.045,79.61,810.48,36.97,27.19,88.75,33.45,32.48,91.96,67.83920000000002,31.23,60.64,42.9,57.24,17.86,38.87,41.27,37.94,96.88,35.8511,65.47,82.97,59.995,57.08,40.9571,63.06,19.95,64.19,53.9807,4.1705,38.09,73.23999999999998,25.02,47.07,63.12,69.18,208.2,68.85,34.67,29.08,88.23,80.73999999999998,58.64,28.555,52.68,42.87,4844.688
35.805,112.89,108.19,62.9,88.795,71.26000000000002,52.27,125.41,29.4799,171.77,809.2999999999997,43.97,168.37,42.52,190.98,311.56,32.625,107.04,62.22,66.22,150.92,31.3415,29.81,46.19,54.39,26.06,54.59,80.59,84.31,31.895,70.975,111.625,40.26,128.12,24.61,24.02,79.01999999999998,810.39,36.945,26.9999,89.06,33.35,32.39,92.09,67.49,31.34,60.85,43.11,57.4,17.727,38.855,41.31,37.77,96.85,35.5,65.66,82.84999999999998,59.95,57.01,40.821,63.06,20.12,64.39,54.04,4.17,37.76,73.33,25.04,47.0,63.52,69.23,207.4152,69.0,34.72,29.099,87.7699,80.79999999999998,58.56,28.6401,52.94,42.9,4847.509
35.731,112.56,108.34,62.74,88.4839,71.15000000000002,52.2,124.5,29.53,171.135,809.64,43.82,168.0777,42.28,190.31,311.78,32.5,106.91,62.15,66.125,150.03,31.295,29.63,46.1,54.24,26.06,54.07,80.097,84.39,31.925,70.7,112.15,40.18,127.865,24.54,23.975,78.87999999999998,809.39,36.77,26.89,88.53,33.15,32.205,91.9,67.31,31.36,60.75,42.865,57.24,17.63,38.885,41.1536,37.57,97.08,35.495,65.46,82.48,59.75,56.83,40.79,62.84,20.06,64.25,53.95,4.18,37.8,73.12999999999998,24.98,46.87,63.58,69.31,205.03,68.86,34.74,29.07,87.93999999999998,80.75,58.5,28.505,52.98,42.94,4836.692
35.76,112.76,108.94,62.86,88.67,71.37,52.355,125.41,29.69,171.75,812.0664,43.915,168.96,42.375,190.97,312.745,32.58,107.385,62.27,66.235,150.555,31.39,29.72,46.15,54.33,26.09,54.2607,80.04999999999998,84.62999999999998,31.93,70.84,113.2,40.35,128.32,24.61,24.0,79.18999999999998,811.57,36.915,26.915,88.79999999999998,33.27,32.34,92.17,67.13,31.37,60.8,43.01,57.455,17.785,38.99,41.27,37.39,97.48,35.57,65.85,82.51,59.84,56.99,40.9617,63.0,20.18,64.23,53.995,4.175,37.92,73.29,25.04,47.01,64.26100000000001,69.36,206.04,68.98,34.85,29.175,88.22,81.09,58.63,28.52,52.96,43.095,4850.927
35.86,112.77,109.045,63.05,88.73,71.29,52.365,124.32,29.71,171.32,811.5399999999997,43.89,169.56,42.18,190.8499,311.87,32.595,106.6,62.1,66.23,150.68,31.46,29.73,46.13,54.35,26.18,54.15,80.15999999999998,84.62,31.905,70.59,112.75,40.345,128.407,24.695,24.095,78.86499999999998,811.48,36.936,26.92,88.95,33.33,32.36,92.37,67.03,31.39,60.92,43.155,57.5965,17.825,39.08,40.96,37.44,97.24,35.53,66.23,82.57,59.99,57.07,40.96,63.09,20.113333333333333,64.23,54.02,4.175,37.9701,73.45,24.995,47.1,64.32,69.13,205.93,69.19,35.11,29.26,87.26,81.17,58.76,28.53,53.08,43.02,4851.144
35.94,112.86,109.17,63.2,88.8999,71.36,52.36,124.59,29.705,171.525,814.0,44.0,169.8,42.21,191.28,312.95,32.645,107.027,62.13,66.295,150.9125,31.5,29.79,46.19,54.37,26.26,54.44,80.465,84.82,31.96,70.67,113.03,40.41,128.71,24.75,24.16,78.96,812.56,36.98,26.865,89.36,33.41,32.43,92.31,67.51000000000002,31.425,61.16,43.3231,57.72,17.805,39.18,40.99,37.49,97.27,35.53,66.41,82.602,60.18,57.27,41.03,63.22,20.08,64.3,54.14,4.175,38.01,73.51999999999998,24.995,47.05,64.485,69.15000000000002,206.22,69.286,35.27,29.285,87.75,81.34999999999998,58.82,28.555,53.11,43.27,4859.981
35.92,112.86,109.2,63.27,88.98999999999998,71.53,52.34,125.03,29.715,171.44999999999996,814.2799999999999,44.115,169.875,42.15,190.92,312.75,32.63,107.16,62.105,66.14,150.917,31.525,29.805,46.2,54.33,26.275,54.28,80.11,84.98999999999998,31.9042,70.64,112.85,40.405,128.81,24.75,24.16,79.01,812.2999999999997,36.995,26.86,89.43,33.375,32.39,92.39,67.47,31.43,61.29,43.23,57.815,17.85,39.23,41.13,37.53,97.03,35.5,66.485,82.40999999999998,60.27,57.3,41.00100000000001,63.26,20.055,64.205,54.12,4.19,38.11,73.43999999999998,24.985,46.965,64.53,69.04,206.52,69.41,35.47,29.305,88.199,81.23999999999998,58.7,28.54,53.14,43.37,4860.872
35.96,112.8,109.24,63.2,88.93999999999998,71.57,52.405,124.92,29.7,171.16,815.25,44.04,169.67,42.1,191.15,312.66035,32.625,107.2,62.19,66.23,150.82,31.535,29.83,46.13,54.33,26.28,54.2,80.21,85.08,31.945,70.7,112.72,40.41,128.76,24.73,24.17,79.0075,812.46,37.025,26.82,89.4,33.325,32.37202,92.42,67.41,31.425,61.29,43.14,57.845,17.846599999999995,39.19,41.05,37.42,97.03,35.46,66.55,82.12999999999998,60.295,57.25,41.06,63.25,20.02,64.32,54.15,4.18,38.173,73.42,25.0,46.995,64.515,69.03,207.14,69.38,35.35,29.305,88.48,81.36,58.78,28.54,53.09,43.335,4861.463
35.995,112.86,109.624,63.32,88.83,71.66,52.43,124.98,29.7,171.16,815.81,44.12,169.89,42.09,190.7,313.5,32.66,107.24,62.17,66.23,150.62,31.585,29.81,46.19,54.35,26.225,54.1,80.295,85.25,31.9201,70.685,113.01,40.35,128.77,24.73,24.19,79.06499999999998,811.73,37.06,26.755,89.25,33.39,32.425,92.22,67.235,31.405,61.365,43.1,57.976000000000006,17.92,39.235,41.13,37.74,97.41,35.57,66.53,82.33,60.14,57.25,41.16,63.32,20.015,64.24,54.16,4.185,38.4363,73.57,24.975,46.97,64.5,69.12,206.9174,69.36,35.39,29.275,88.15999999999998,81.31,59.175,28.4968,53.16,43.33,4864.183
36.08,113.09,109.7,63.5399,88.9,71.73,52.66,125.53,29.68,171.12,815.0167,44.25,170.22999999999996,42.165,191.02,314.2,32.695,107.39,62.21,66.35,150.61,31.59,29.8,46.19,54.38,26.28,54.24,80.37999999999998,85.46,31.94,70.8,112.97,40.365,128.74600000000004,24.7675,24.225,79.08,811.5,37.07,26.75,89.26999999999998,33.485,32.49,92.46,67.21,31.42,61.32,43.14,58.032,17.995,39.275,41.23,37.78,97.18,35.6,66.43,82.29,60.205,57.335,41.165,63.32,20.02,64.31,54.1,4.185,38.4863,73.79,25.0,47.0,64.39,69.03,206.39185,69.41,35.29,29.24,88.5,81.26999999999998,58.985,28.52,53.272,43.26,4867.15
36.065,112.962,109.54,63.5,88.95,71.73,52.545,125.025,29.66,171.255,814.35,44.135,169.93,42.155,190.87,313.705,32.68,107.28,62.18,66.3,150.53,31.565,29.745,46.18,54.42,26.275,54.06,80.43,85.4,31.9,70.64,113.06,40.31,128.74000000000004,24.76,24.235,79.055,811.22,37.055,26.7,89.18999999999998,33.46,32.495,92.39,67.05,31.405,61.23,43.09,57.905,17.985,39.25,41.19,37.7753,97.02,35.49,66.42,82.26,60.285,57.36,41.03,63.3,20.05,64.25,54.115,4.175,38.41,73.71,25.1,46.87,64.24,69.0,206.2062,69.28,35.2863,29.2399,88.54,81.23,58.77,28.5,53.16,43.305,4862.541
36.02,113.04,109.615,63.545,88.86499999999998,71.79,52.595,125.47,29.605,171.25,814.2749999999999,44.085,170.6,42.185,190.73,313.54,32.655,107.32,62.23,66.255,150.47999999999996,31.505,29.71,46.219,54.39,26.3325,54.1,80.26,85.08,31.925,70.73,112.89,40.34,128.55,24.77,24.245,79.06,809.845,37.1423,26.69,89.18479999999998,33.48,32.485,92.395,67.045,31.37,61.28,43.11,57.865,18.035,39.26,41.17,37.81,97.06,35.4,66.47,82.46,60.28,57.37,40.97,63.25,20.035,64.17,54.07,4.17,38.43,73.81,25.125,46.82,64.13,69.0112,205.5,69.325,35.4345,29.26,88.9,81.07,58.82,28.4223,53.175,43.29,4861.798
36.0,113.09,109.7,63.81,88.95,71.90000000000002,52.65,125.98,29.64,171.63,816.11,44.21,170.86,42.16,190.83,314.53,32.67,107.4,62.15,66.17,150.44999999999996,31.48,29.62,46.25,54.4,26.37,54.35,80.46,85.2,31.9297,70.79,113.1,40.39,128.69,24.8,24.2,79.25,810.73,37.18,26.68,89.23,33.45,32.46,92.51,67.05,31.36,61.32,43.16,57.95,18.0,39.23,41.31,37.69,97.07,35.34,66.54,82.43,60.27,57.38,41.06,63.31,20.03,64.39,54.19,4.16,38.42,73.92,25.16,46.9,64.26000000000002,68.99,205.81,69.45,35.47,29.27,89.12,80.97,58.86,28.46,53.22,43.37,4866.76
36.72,114.44,109.35,63.99,87.71,72.57,52.495,124.145,29.93,170.97999999999996,821.7999999999997,44.05,171.88,42.28,185.67,314.62,32.675,106.44,62.22,66.29,149.805,31.5,29.8,46.5,54.32,26.5901,54.48,80.29999999999998,84.87999999999998,31.88,70.8,115.29,40.63,128.6299,24.97,24.48,79.0499,804.8689,37.4,26.545,89.25,33.58,32.58,92.95,67.23,31.205,61.54,43.19,57.9,17.814499999999995,39.43,41.22,37.36,96.58,35.485,66.51000000000002,83.18,57.44,58.05,40.81,63.56,20.0,64.25,53.76,4.17,38.66,75.42,25.21,46.8,64.7,69.0,207.37,69.52,35.2,29.35,87.75,80.89,58.52,28.42,53.37,43.63,4869.36
36.36,114.36,109.17,63.74,87.7137,72.25,52.13,123.89,29.8501,170.55,824.77,44.24,171.47,42.255,187.43,313.32,32.865,106.455,62.12,66.15000000000002,149.93,31.5,29.75,46.5027,54.17,26.45,54.15,80.01,85.5,31.88,70.66,115.01,40.59,128.7911,24.81,24.28,79.08,806.1918,37.335,26.345,89.32,33.53,32.595,92.82,67.02,31.095,61.52,43.185,57.945,17.705,39.35,41.06,37.13,96.74,35.255,66.3311,82.95,57.79,58.13,40.5737,63.525,19.97,64.11,53.785,4.17,38.345,74.95,25.18,46.62,64.645,68.94,207.13,69.43,35.14,29.395,87.71,80.73,58.18,28.515,53.27,43.61,4868.737
36.34,113.83,109.14,63.73,87.43999999999998,71.8,51.55,123.5,29.655,170.225,821.38,44.14,171.14,42.21,186.26,311.21,32.945,106.62,61.95,66.2,149.63,31.45,29.65,46.4,54.4,26.43,53.88,79.95,84.98999999999998,31.74,70.68,114.51,40.49,128.61,24.8,24.27,78.87,804.97,37.315,26.1,89.15,33.43,32.545,92.4536,66.99,30.8,61.28,43.27,57.81,17.61,39.3,40.93,37.3601,96.38,35.01,66.24,82.42,57.485,58.0,40.435,63.23,19.91,63.77,53.7,4.17,37.97,74.65999999999998,25.195,46.515,64.1,68.89,205.8931,69.40000000000002,35.01,29.35,87.32,80.83,57.37,28.41,53.09,43.33,4857.28
36.26,113.75,109.34,63.805,87.42499999999998,71.76000000000002,51.81,123.81,29.54,169.9,821.1,43.97,170.44999999999996,42.1,186.18,311.585,33.005,106.25,62.03,66.25,149.61,31.4099,29.67,46.52,54.3,26.6,54.02,79.75,84.73999999999998,31.695,70.63,115.015,40.47,128.5326,24.86,24.315,78.97,805.3968,37.205,26.0493,89.01999999999998,33.5,32.56,92.35,66.93,30.755,61.205,43.22,57.82,17.44,39.21,40.88,37.37,96.3,35.0,66.34,82.09,57.705,58.05,40.3659,63.09,19.945,63.62,53.79,4.16,38.005,74.32,25.225,46.54,64.19,68.72,206.62,69.28,35.9499,29.41,87.22,80.92499999999998,57.15,28.385,53.07,43.38,4855.067
36.34,113.8,109.36,63.74,87.43,71.86,51.9,124.08,29.5899,169.885,824.395,43.99,170.51,42.05,186.22,311.2999999999999,32.98,106.09,62.17,66.40000000000002,149.6521,31.415,29.72,46.54,54.49,26.6,54.28,80.01,84.82,31.76,70.56,115.27,40.46,128.815,24.84,24.305,78.93999999999998,807.34,37.285,26.07,89.04999999999998,33.54,32.56,92.41,66.89,30.915,61.27,43.15,57.905,17.51,39.30750000000001,40.57,37.42,96.21,35.13,66.59,82.455,57.855,58.0,40.48,63.155,19.96,63.55,53.9148,4.165,38.12,74.29,25.16,46.525,64.0,68.57,207.14,69.46,35.9,29.48,87.54,80.905,57.37,28.3589,53.16,43.47,4860.673
36.325,113.65,109.05,63.76,87.17,71.86,51.94,124.41,29.53,169.61,825.4973999999999,43.96,170.16,42.0,186.5,310.71,32.9,106.07,62.24,66.425,149.49,31.4135,29.765,46.58,54.4,26.57,54.24,80.03499999999998,84.835,31.76,70.57,115.44,40.41,128.7839,24.82,24.31,78.79699999999998,806.095,37.255,26.065,88.90999999999998,33.52,32.585,92.28,66.98,30.955,61.289,43.13,57.87,17.309999999999995,39.285,40.5561,37.62,96.19,34.97,66.3631,82.26999999999998,57.56,57.93,40.24,63.15,19.94,63.45,53.77,4.165,38.12,73.98999999999998,25.115,46.54,63.86,68.5,207.0,69.44,36.1,29.48,87.93,80.855,57.68,28.3348,53.12,43.54,4857.82
36.24,113.5725,109.15,63.88,87.29,72.0,52.01,124.675,29.565,169.86,828.44,44.01,170.17,42.0,186.13,310.4331,32.9401,105.98,62.23,66.49,149.36,31.415,29.75,46.64,54.4,26.68,54.4,80.09999999999998,84.92,31.79,70.59,115.41,40.385,129.005,24.84,24.29,78.68999999999998,806.9899999999999,37.27,26.11,88.94589999999998,33.455,32.56,92.56,67.075,30.95,61.29,43.16,57.85,17.33,39.327,40.58,37.55,96.13,35.045,66.28,82.26,57.615,57.84,40.39,63.11,19.97,63.55,53.775,4.165,38.005,74.01,25.145,46.54,63.93,68.5,207.1807,69.46,36.07,29.47,88.07,80.715,57.89,28.32,53.18,43.495,4860.719
36.14,113.73,109.38,63.88,87.48,72.2,51.93,124.31,29.77,169.4,828.1,44.11,170.08,42.09,187.07,309.48,32.98,105.83,62.26,66.47,149.07,31.415,29.75,46.7,54.49,26.62,54.49,80.03499999999998,84.921,31.79,70.633,115.49,40.4,129.01,24.845,24.28,78.62999999999998,808.0,37.31,26.21,89.04999999999998,33.43,32.51,92.65,67.12,31.07,61.4,43.14,57.79,17.295,39.32,40.48,37.64,96.7486,35.09,66.41,82.15999999999998,57.43,57.845,40.48,63.2,20.01,63.47,53.78,4.17,38.0,74.07,25.155,46.57,63.87,68.53,206.67,69.51000000000002,36.19,29.45,88.3425,80.46,57.86,28.34935,53.18,43.6,4861.39
36.22,113.89,109.32,63.86,87.45,72.26999999999998,52.12,124.46,29.665,169.505,828.0,44.06,170.28,42.11,187.16,310.93,33.03,105.91,62.35,66.465,149.02,31.45,29.76,46.76,54.58,26.61,54.56,79.97,84.735,31.79,70.71,115.89,40.48,129.17,24.83,24.245,78.68999999999998,809.3904,37.37,26.205,89.2,33.56,32.64,92.7,67.05,31.12,61.4,43.16,57.79,17.28,39.3,40.465,37.54,96.7,34.99,66.435,82.08,57.34,57.87,40.48,63.165,20.0,63.45,53.825,4.165,38.19,74.08,25.155,46.745,63.96,68.51000000000002,206.45,69.55,36.1267,29.45,88.685,80.31,58.15,28.395,53.21,43.65,4865.235
36.13,113.9859,109.13,63.97,87.57,72.43999999999998,52.17,124.2,29.741,169.61,827.02,44.05,170.14,42.3799,187.49,310.62,33.13,105.915,62.42,66.46,149.25,31.4859,29.88,46.83,54.745,26.65,54.75,79.79,84.83,31.85,70.79,115.789,40.64,129.39,24.87,24.28,78.79,809.35,37.434,26.2759,89.4,33.83,32.85,92.82,67.2,31.245,61.52,43.21,57.935,17.36,39.29,40.515,37.61,97.25,35.09,66.54,82.06,57.42,58.43,40.56,63.28,19.98,63.38,53.905,4.17,38.377,74.21,25.2,46.8,63.96,68.45,206.41,69.64,36.4014,29.545,88.84,80.5,58.3,28.43,53.34,43.685,4870.718
35.895,114.065,109.17,63.95,87.58,72.45,52.19,124.11000000000004,29.7,169.815,829.01,43.999,170.215,42.29,186.96,310.41,33.185,105.77,62.43,66.57,149.37,31.485,29.97,46.79,54.74,26.69,55.0,79.46949999999998,84.73999999999998,31.84,70.79,115.81,40.8,129.27,24.92,24.32,78.73,809.51,37.48,26.22,89.45,33.84,32.88,92.74,67.225,31.21,61.53,43.22,58.03,17.325,39.275,40.28,37.3,97.24,35.17,66.67,82.15,57.765,58.36,40.78,63.33,19.975,63.37,53.8,4.175,38.35,74.17,25.2,46.74,63.98,68.71,206.27,69.66,36.34,29.55,88.81499999999998,80.45,58.285,28.395,53.36,43.655,4872.234
